sentence,distance_from_beginning_x,distance_from_masked_token_x,target_prob_x,ordered_items_x,target_occupation_x,count_attractors_x,relative_prob_x,relative_rank_x,distance_from_beginning_y,distance_from_masked_token_y,target_prob_y,ordered_items_y,target_occupation_y,count_attractors_y,relative_prob_y,relative_rank_y
"Joe has a sister , played basketball , sang in a choir and now lives in Indonesia . The capital of Joe's country is [MASK] .",15,7,0.3833423256874084,"['jakarta', 'beijing', 'paris', 'santiago', 'helsinki', 'warsaw']",jakarta,0,0.47,1,15,7,0.3833423256874084,"['jakarta', 'beijing', 'paris', 'santiago', 'helsinki', 'warsaw']",jakarta,0,0.47,1
"Joe has a sister , played basketball , sang in a choir and now lives in Indonesia . The capital of Joe's country is [MASK] .",15,7,0.3833423256874084,"['jakarta', 'beijing', 'paris', 'santiago', 'helsinki', 'warsaw']",jakarta,0,0.47,1,15,7,0.3833423256874084,"['jakarta', 'beijing', 'paris', 'santiago', 'helsinki', 'warsaw']",jakarta,0,0.47,1
"Joe has a sister , played basketball , sang in a choir and now lives in Indonesia . The capital of Joe's country is [MASK] .",15,7,0.3833423256874084,"['jakarta', 'beijing', 'paris', 'santiago', 'helsinki', 'warsaw']",jakarta,0,0.47,1,15,7,0.3833423256874084,"['jakarta', 'beijing', 'paris', 'santiago', 'helsinki', 'warsaw']",jakarta,0,0.47,1
Daniel lives in Poland . The capital of Daniel's country is [MASK] .,2,7,0.5187304615974426,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,1.08,1,2,7,0.5187304615974426,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,1.08,1
Daniel lives in Poland . The capital of Daniel's country is [MASK] .,2,7,0.5187304615974426,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,1.08,1,2,7,0.5187304615974426,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,1.08,1
Daniel lives in Poland . The capital of Daniel's country is [MASK] .,2,7,0.5187304615974426,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,1.08,1,2,7,0.5187304615974426,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,1.08,1
Daniel lives in Poland . The capital of Daniel's country is [MASK] .,2,7,0.5187304615974426,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,1.08,1,2,7,0.5187304615974426,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,1.08,1
Daniel has a sister and now lives in Poland . The capital of Daniel's country is [MASK] .,7,7,0.3721540868282318,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.78,1,7,7,0.3721540868282318,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.78,1
Daniel has a sister and now lives in Poland . The capital of Daniel's country is [MASK] .,7,7,0.3721540868282318,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.78,1,7,7,0.3721540868282318,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.78,1
Daniel has a sister and now lives in Poland . The capital of Daniel's country is [MASK] .,7,7,0.3721540868282318,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.78,1,7,7,0.3721540868282318,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.78,1
Daniel has a sister and now lives in Poland . The capital of Daniel's country is [MASK] .,7,7,0.3721540868282318,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.78,1,7,7,0.3721540868282318,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.78,1
"Daniel has a sister , played basketball and now lives in Poland . The capital of Daniel's country is [MASK] .",10,7,0.4350650310516357,"['warsaw', 'paris', 'santiago', 'helsinki', 'beijing', 'jakarta']",warsaw,0,0.91,1,10,7,0.4350650310516357,"['warsaw', 'paris', 'santiago', 'helsinki', 'beijing', 'jakarta']",warsaw,0,0.91,1
"Daniel has a sister , played basketball and now lives in Poland . The capital of Daniel's country is [MASK] .",10,7,0.4350650310516357,"['warsaw', 'paris', 'santiago', 'helsinki', 'beijing', 'jakarta']",warsaw,0,0.91,1,10,7,0.4350650310516357,"['warsaw', 'paris', 'santiago', 'helsinki', 'beijing', 'jakarta']",warsaw,0,0.91,1
"Daniel has a sister , played basketball and now lives in Poland . The capital of Daniel's country is [MASK] .",10,7,0.4350650310516357,"['warsaw', 'paris', 'santiago', 'helsinki', 'beijing', 'jakarta']",warsaw,0,0.91,1,10,7,0.4350650310516357,"['warsaw', 'paris', 'santiago', 'helsinki', 'beijing', 'jakarta']",warsaw,0,0.91,1
"Daniel has a sister , played basketball and now lives in Poland . The capital of Daniel's country is [MASK] .",10,7,0.4350650310516357,"['warsaw', 'paris', 'santiago', 'helsinki', 'beijing', 'jakarta']",warsaw,0,0.91,1,10,7,0.4350650310516357,"['warsaw', 'paris', 'santiago', 'helsinki', 'beijing', 'jakarta']",warsaw,0,0.91,1
"Daniel has a sister , played basketball , sang in a choir and now lives in Poland . The capital of Daniel's country is [MASK] .",15,7,0.2626109421253204,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.55,1,15,7,0.2626109421253204,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.55,1
"Daniel has a sister , played basketball , sang in a choir and now lives in Poland . The capital of Daniel's country is [MASK] .",15,7,0.2626109421253204,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.55,1,15,7,0.2626109421253204,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.55,1
"Daniel has a sister , played basketball , sang in a choir and now lives in Poland . The capital of Daniel's country is [MASK] .",15,7,0.2626109421253204,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.55,1,15,7,0.2626109421253204,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.55,1
"Daniel has a sister , played basketball , sang in a choir and now lives in Poland . The capital of Daniel's country is [MASK] .",15,7,0.2626109421253204,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.55,1,15,7,0.2626109421253204,"['warsaw', 'paris', 'santiago', 'beijing', 'helsinki', 'jakarta']",warsaw,0,0.55,1
sebastian visited the taj mahal . the country sebastian traveled to was [mask] .,2,8,0.1081734150648117,"['India', 'Egypt', 'France', 'Italy', 'Peru', 'Russia']",india,0,1.8,1,2,8,0.1081734150648117,"['India', 'Egypt', 'France', 'Italy', 'Peru', 'Russia']",india,0,1.8,1
sebastian visited the taj mahal . the country sebastian traveled to was [mask] .,2,8,0.1081734150648117,"['India', 'Egypt', 'France', 'Italy', 'Peru', 'Russia']",india,0,1.8,1,2,8,0.1081734150648117,"['India', 'Egypt', 'France', 'Italy', 'Peru', 'Russia']",india,0,1.8,1
sebastian visited the taj mahal . the country sebastian traveled to was [mask] .,2,8,0.1081734150648117,"['India', 'Egypt', 'France', 'Italy', 'Peru', 'Russia']",india,0,1.8,1,2,8,0.1081734150648117,"['India', 'Egypt', 'France', 'Italy', 'Peru', 'Russia']",india,0,1.8,1
sebastian visited the taj mahal . the country sebastian traveled to was [mask] .,2,8,0.1081734150648117,"['India', 'Egypt', 'France', 'Italy', 'Peru', 'Russia']",india,0,1.8,1,2,8,0.1081734150648117,"['India', 'Egypt', 'France', 'Italy', 'Peru', 'Russia']",india,0,1.8,1
sebastian has a sister and visited the taj mahal . the country sebastian traveled to was [mask] .,6,8,0.1034057661890983,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.72,1,6,8,0.1034057661890983,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.72,1
sebastian has a sister and visited the taj mahal . the country sebastian traveled to was [mask] .,6,8,0.1034057661890983,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.72,1,6,8,0.1034057661890983,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.72,1
sebastian has a sister and visited the taj mahal . the country sebastian traveled to was [mask] .,6,8,0.1034057661890983,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.72,1,6,8,0.1034057661890983,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.72,1
sebastian has a sister and visited the taj mahal . the country sebastian traveled to was [mask] .,6,8,0.1034057661890983,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.72,1,6,8,0.1034057661890983,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.72,1
"sebastian has a sister , played basketball , and visited the taj mahal . the country sebastian traveled to was [mask] .",10,8,0.0848461389541626,"['India', 'Egypt', 'Italy', 'Peru', 'France', 'Russia']",india,0,1.41,1,10,8,0.0848461389541626,"['India', 'Egypt', 'Italy', 'Peru', 'France', 'Russia']",india,0,1.41,1
"sebastian has a sister , played basketball , and visited the taj mahal . the country sebastian traveled to was [mask] .",10,8,0.0848461389541626,"['India', 'Egypt', 'Italy', 'Peru', 'France', 'Russia']",india,0,1.41,1,10,8,0.0848461389541626,"['India', 'Egypt', 'Italy', 'Peru', 'France', 'Russia']",india,0,1.41,1
"sebastian has a sister , played basketball , and visited the taj mahal . the country sebastian traveled to was [mask] .",10,8,0.0848461389541626,"['India', 'Egypt', 'Italy', 'Peru', 'France', 'Russia']",india,0,1.41,1,10,8,0.0848461389541626,"['India', 'Egypt', 'Italy', 'Peru', 'France', 'Russia']",india,0,1.41,1
"sebastian has a sister , played basketball , and visited the taj mahal . the country sebastian traveled to was [mask] .",10,8,0.0848461389541626,"['India', 'Egypt', 'Italy', 'Peru', 'France', 'Russia']",india,0,1.41,1,10,8,0.0848461389541626,"['India', 'Egypt', 'Italy', 'Peru', 'France', 'Russia']",india,0,1.41,1
"sebastian has a sister , played basketball , sang in a choir , and visited the taj mahal . the country sebastian traveled to was [mask] .",15,8,0.0976217463612556,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.63,1,15,8,0.0976217463612556,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.63,1
"sebastian has a sister , played basketball , sang in a choir , and visited the taj mahal . the country sebastian traveled to was [mask] .",15,8,0.0976217463612556,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.63,1,15,8,0.0976217463612556,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.63,1
"sebastian has a sister , played basketball , sang in a choir , and visited the taj mahal . the country sebastian traveled to was [mask] .",15,8,0.0976217463612556,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.63,1,15,8,0.0976217463612556,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.63,1
"sebastian has a sister , played basketball , sang in a choir , and visited the taj mahal . the country sebastian traveled to was [mask] .",15,8,0.0976217463612556,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.63,1,15,8,0.0976217463612556,"['India', 'Egypt', 'Italy', 'France', 'Peru', 'Russia']",india,0,1.63,1
rowan visited the eiffel tower . the country rowan traveled to was [mask] .,2,8,0.2050523906946182,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.37,1,2,8,0.2050523906946182,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.37,1
rowan visited the eiffel tower . the country rowan traveled to was [mask] .,2,8,0.2050523906946182,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.37,1,2,8,0.2050523906946182,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.37,1
rowan visited the eiffel tower . the country rowan traveled to was [mask] .,2,8,0.2050523906946182,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.37,1,2,8,0.2050523906946182,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.37,1
rowan visited the eiffel tower . the country rowan traveled to was [mask] .,2,8,0.2050523906946182,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.37,1,2,8,0.2050523906946182,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.37,1
rowan has a sister and visited the eiffel tower . the country rowan traveled to was [mask] .,6,8,0.2142056971788406,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.43,1,6,8,0.2142056971788406,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.43,1
rowan has a sister and visited the eiffel tower . the country rowan traveled to was [mask] .,6,8,0.2142056971788406,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.43,1,6,8,0.2142056971788406,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.43,1
rowan has a sister and visited the eiffel tower . the country rowan traveled to was [mask] .,6,8,0.2142056971788406,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.43,1,6,8,0.2142056971788406,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.43,1
rowan has a sister and visited the eiffel tower . the country rowan traveled to was [mask] .,6,8,0.2142056971788406,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.43,1,6,8,0.2142056971788406,"['France', 'Italy', 'Egypt', 'Russia', 'India', 'Peru']",france,0,1.43,1
"rowan has a sister , played basketball , and visited the eiffel tower . the country rowan traveled to was [mask] .",10,8,0.1899733990430832,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.27,1,10,8,0.1899733990430832,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.27,1
"rowan has a sister , played basketball , and visited the eiffel tower . the country rowan traveled to was [mask] .",10,8,0.1899733990430832,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.27,1,10,8,0.1899733990430832,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.27,1
"rowan has a sister , played basketball , and visited the eiffel tower . the country rowan traveled to was [mask] .",10,8,0.1899733990430832,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.27,1,10,8,0.1899733990430832,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.27,1
"rowan has a sister , played basketball , and visited the eiffel tower . the country rowan traveled to was [mask] .",10,8,0.1899733990430832,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.27,1,10,8,0.1899733990430832,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.27,1
"rowan has a sister , played basketball , sang in a choir , and visited the eiffel tower . the country rowan traveled to was [mask] .",15,8,0.2327674180269241,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.55,1,15,8,0.2327674180269241,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.55,1
"rowan has a sister , played basketball , sang in a choir , and visited the eiffel tower . the country rowan traveled to was [mask] .",15,8,0.2327674180269241,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.55,1,15,8,0.2327674180269241,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.55,1
"rowan has a sister , played basketball , sang in a choir , and visited the eiffel tower . the country rowan traveled to was [mask] .",15,8,0.2327674180269241,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.55,1,15,8,0.2327674180269241,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.55,1
"rowan has a sister , played basketball , sang in a choir , and visited the eiffel tower . the country rowan traveled to was [mask] .",15,8,0.2327674180269241,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.55,1,15,8,0.2327674180269241,"['France', 'Italy', 'Russia', 'India', 'Egypt', 'Peru']",france,0,1.55,1
jack visited the pyramid of giza . the country jack traveled to was [mask] .,2,9,0.4050195515155792,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,0.96,1,2,9,0.4050195515155792,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,0.96,1
jack visited the pyramid of giza . the country jack traveled to was [mask] .,2,9,0.4050195515155792,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,0.96,1,2,9,0.4050195515155792,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,0.96,1
jack visited the pyramid of giza . the country jack traveled to was [mask] .,2,9,0.4050195515155792,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,0.96,1,2,9,0.4050195515155792,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,0.96,1
jack visited the pyramid of giza . the country jack traveled to was [mask] .,2,9,0.4050195515155792,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,0.96,1,2,9,0.4050195515155792,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,0.96,1
jack has a sister and visited the pyramid of giza . the country jack traveled to was [mask] .,6,9,0.4802700579166412,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.14,1,6,9,0.4802700579166412,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.14,1
jack has a sister and visited the pyramid of giza . the country jack traveled to was [mask] .,6,9,0.4802700579166412,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.14,1,6,9,0.4802700579166412,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.14,1
jack has a sister and visited the pyramid of giza . the country jack traveled to was [mask] .,6,9,0.4802700579166412,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.14,1,6,9,0.4802700579166412,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.14,1
jack has a sister and visited the pyramid of giza . the country jack traveled to was [mask] .,6,9,0.4802700579166412,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.14,1,6,9,0.4802700579166412,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.14,1
"jack has a sister , played basketball , and visited the pyramid of giza . the country jack traveled to was [mask] .",10,9,0.590629518032074,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.41,1,10,9,0.590629518032074,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.41,1
"jack has a sister , played basketball , and visited the pyramid of giza . the country jack traveled to was [mask] .",10,9,0.590629518032074,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.41,1,10,9,0.590629518032074,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.41,1
"jack has a sister , played basketball , and visited the pyramid of giza . the country jack traveled to was [mask] .",10,9,0.590629518032074,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.41,1,10,9,0.590629518032074,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.41,1
"jack has a sister , played basketball , and visited the pyramid of giza . the country jack traveled to was [mask] .",10,9,0.590629518032074,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.41,1,10,9,0.590629518032074,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.41,1
"jack has a sister , played basketball , sang in a choir , and visited the pyramid of giza . the country jack traveled to was [mask] .",15,9,0.5022077560424805,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.2,1,15,9,0.5022077560424805,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.2,1
"jack has a sister , played basketball , sang in a choir , and visited the pyramid of giza . the country jack traveled to was [mask] .",15,9,0.5022077560424805,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.2,1,15,9,0.5022077560424805,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.2,1
"jack has a sister , played basketball , sang in a choir , and visited the pyramid of giza . the country jack traveled to was [mask] .",15,9,0.5022077560424805,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.2,1,15,9,0.5022077560424805,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.2,1
"jack has a sister , played basketball , sang in a choir , and visited the pyramid of giza . the country jack traveled to was [mask] .",15,9,0.5022077560424805,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.2,1,15,9,0.5022077560424805,"['Egypt', 'Italy', 'India', 'Peru', 'France', 'Russia']",egypt,0,1.2,1
sebastian visited the machu picchu . the country sebastian traveled to was [mask] .,2,8,0.1644597649574279,"['Peru', 'India', 'France', 'Italy', 'Egypt', 'Russia']",peru,0,2.06,1,2,8,0.1644597649574279,"['Peru', 'India', 'France', 'Italy', 'Egypt', 'Russia']",peru,0,2.06,1
sebastian visited the machu picchu . the country sebastian traveled to was [mask] .,2,8,0.1644597649574279,"['Peru', 'India', 'France', 'Italy', 'Egypt', 'Russia']",peru,0,2.06,1,2,8,0.1644597649574279,"['Peru', 'India', 'France', 'Italy', 'Egypt', 'Russia']",peru,0,2.06,1
sebastian visited the machu picchu . the country sebastian traveled to was [mask] .,2,8,0.1644597649574279,"['Peru', 'India', 'France', 'Italy', 'Egypt', 'Russia']",peru,0,2.06,1,2,8,0.1644597649574279,"['Peru', 'India', 'France', 'Italy', 'Egypt', 'Russia']",peru,0,2.06,1
sebastian visited the machu picchu . the country sebastian traveled to was [mask] .,2,8,0.1644597649574279,"['Peru', 'India', 'France', 'Italy', 'Egypt', 'Russia']",peru,0,2.06,1,2,8,0.1644597649574279,"['Peru', 'India', 'France', 'Italy', 'Egypt', 'Russia']",peru,0,2.06,1
sebastian has a sister and visited the machu picchu . the country sebastian traveled to was [mask] .,6,8,0.1731834411621093,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.16,1,6,8,0.1731834411621093,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.16,1
sebastian has a sister and visited the machu picchu . the country sebastian traveled to was [mask] .,6,8,0.1731834411621093,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.16,1,6,8,0.1731834411621093,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.16,1
sebastian has a sister and visited the machu picchu . the country sebastian traveled to was [mask] .,6,8,0.1731834411621093,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.16,1,6,8,0.1731834411621093,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.16,1
sebastian has a sister and visited the machu picchu . the country sebastian traveled to was [mask] .,6,8,0.1731834411621093,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.16,1,6,8,0.1731834411621093,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.16,1
"sebastian has a sister , played basketball , and visited the machu picchu . the country sebastian traveled to was [mask] .",10,8,0.2273011207580566,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.84,1,10,8,0.2273011207580566,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.84,1
"sebastian has a sister , played basketball , and visited the machu picchu . the country sebastian traveled to was [mask] .",10,8,0.2273011207580566,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.84,1,10,8,0.2273011207580566,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.84,1
"sebastian has a sister , played basketball , and visited the machu picchu . the country sebastian traveled to was [mask] .",10,8,0.2273011207580566,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.84,1,10,8,0.2273011207580566,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.84,1
"sebastian has a sister , played basketball , and visited the machu picchu . the country sebastian traveled to was [mask] .",10,8,0.2273011207580566,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.84,1,10,8,0.2273011207580566,"['Peru', 'India', 'Italy', 'France', 'Russia', 'Egypt']",peru,0,2.84,1
"sebastian has a sister , played basketball , sang in a choir , and visited the machu picchu . the country sebastian traveled to was [mask] .",15,8,0.2219835668802261,"['Peru', 'Italy', 'France', 'India', 'Russia', 'Egypt']",peru,0,2.77,1,15,8,0.2219835668802261,"['Peru', 'Italy', 'France', 'India', 'Russia', 'Egypt']",peru,0,2.77,1
"sebastian has a sister , played basketball , sang in a choir , and visited the machu picchu . the country sebastian traveled to was [mask] .",15,8,0.2219835668802261,"['Peru', 'Italy', 'France', 'India', 'Russia', 'Egypt']",peru,0,2.77,1,15,8,0.2219835668802261,"['Peru', 'Italy', 'France', 'India', 'Russia', 'Egypt']",peru,0,2.77,1
"sebastian has a sister , played basketball , sang in a choir , and visited the machu picchu . the country sebastian traveled to was [mask] .",15,8,0.2219835668802261,"['Peru', 'Italy', 'France', 'India', 'Russia', 'Egypt']",peru,0,2.77,1,15,8,0.2219835668802261,"['Peru', 'Italy', 'France', 'India', 'Russia', 'Egypt']",peru,0,2.77,1
"sebastian has a sister , played basketball , sang in a choir , and visited the machu picchu . the country sebastian traveled to was [mask] .",15,8,0.2219835668802261,"['Peru', 'Italy', 'France', 'India', 'Russia', 'Egypt']",peru,0,2.77,1,15,8,0.2219835668802261,"['Peru', 'Italy', 'France', 'India', 'Russia', 'Egypt']",peru,0,2.77,1
joe visited the tower of pisa . the country joe traveled to was [mask] .,2,9,0.3248814642429352,"['Italy', 'France', 'Egypt', 'Russia', 'Peru', 'India']",italy,0,2.5,1,2,9,0.3248814642429352,"['Italy', 'France', 'Egypt', 'Russia', 'Peru', 'India']",italy,0,2.5,1
joe visited the tower of pisa . the country joe traveled to was [mask] .,2,9,0.3248814642429352,"['Italy', 'France', 'Egypt', 'Russia', 'Peru', 'India']",italy,0,2.5,1,2,9,0.3248814642429352,"['Italy', 'France', 'Egypt', 'Russia', 'Peru', 'India']",italy,0,2.5,1
joe visited the tower of pisa . the country joe traveled to was [mask] .,2,9,0.3248814642429352,"['Italy', 'France', 'Egypt', 'Russia', 'Peru', 'India']",italy,0,2.5,1,2,9,0.3248814642429352,"['Italy', 'France', 'Egypt', 'Russia', 'Peru', 'India']",italy,0,2.5,1
joe visited the tower of pisa . the country joe traveled to was [mask] .,2,9,0.3248814642429352,"['Italy', 'France', 'Egypt', 'Russia', 'Peru', 'India']",italy,0,2.5,1,2,9,0.3248814642429352,"['Italy', 'France', 'Egypt', 'Russia', 'Peru', 'India']",italy,0,2.5,1
joe has a sister and visited the tower of pisa . the country joe traveled to was [mask] .,6,9,0.2856537103652954,"['Italy', 'France', 'Egypt', 'Peru', 'Russia', 'India']",italy,0,2.2,1,6,9,0.2856537103652954,"['Italy', 'France', 'Egypt', 'Peru', 'Russia', 'India']",italy,0,2.2,1
